Month/YR Monitored,Date Data Collected,EpicotylLength,OutplantTagID,DeadAliveDying,PlumuleColor,HypocotylLength,TotalLength,Branches,"LeavesMainStem
",LeavesBranches,TotalLeaves,,,PROP ROOTS
3.2024,3/19/2024,NA,3033,A,G,NA,44.4,0,6,0,6,H,,
3.2024,3/19/2024,NA,2805,A,G,NA,44.2,0,11,0,11,H,,
3.2024,3/19/2024,NA,3026,A,G,NA,29.4,0,5,0,5,H,,
3.2024,3/19/2024,NA,3099,A,G,NA,39.4,0,10,0,10,H,,
3.2024,3/19/2024,NA,3085,A,G,NA,37.5,0,4,0,4,H,,
3.2024,3/19/2024,NA,3032,A,G,NA,47.3,4,10,14,24,H,,
3.2024,3/19/2024,NA,3087,A,G,NA,45.4,3,8,13,21,H,,
3.2024,3/19/2024,NA,2102,A,G,NA,30.4,0,3,0,3,H,,
3.2024,3/19/2024,NA,2106,A,G,NA,28.1,0,3,0,3,H,,
3.2024,3/19/2024,NA,3020,A,G,NA,42.1,0,5,0,5,H,,
3.2024,3/19/2024,NA,3003,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
3.2024,3/19/2024,NA,3079,A,G,NA,33.5,0,3,0,3,H,,
3.2024,3/19/2024,NA,3074,A,G,NA,37.5,0,5,0,5,H,,
3.2024,3/19/2024,NA,2124,DY,G,NA,31.4,0,0,0,0,H,,
3.2024,3/19/2024,NA,2103,A,G,NA,37.3,0,8,0,8,H,,
3.2024,3/19/2024,NA,3027,A,G,NA,52.5,0,6,0,6,H,,
3.2024,3/19/2024,NA,3018,A,G,NA,50.6,0,6,0,6,H,,
3.2024,3/19/2024,NA,1830,A,G,NA,37.4,0,8,0,8,H,,
3.2024,3/19/2024,NA,3017,A,G,NA,40.3,0,8,0,8,H,,
3.2024,3/19/2024,NA,1877,A,G,NA,40.6,0,7,0,7,H,,
3.2024,3/19/2024,NA,1874,A,G,NA,39.5,0,6,0,6,H,,
3.2024,3/19/2024,NA,1804,A,G,NA,38.4,0,8,0,8,H,,
3.2024,3/19/2024,NA,3071,A,G,NA,40.1,1,8,6,14,H,,
3.2024,3/19/2024,NA,1835,A,G,NA,51.6,0,9,0,9,H,,
3.2024,3/19/2024,NA,1885,A,G,NA,29.4,2,0,6,6,H,MSS,
3.2024,3/19/2024,NA,1823,A,G,NA,48.3,4,10,20,30,H,,
3.2024,3/19/2024,NA,1825,A,G,NA,55.3,0,10,0,10,H,,
3.2024,3/19/2024,NA,3036,A,G,NA,43.4,0,8,0,8,H,,
3.2024,3/19/2024,NA,3037,A,G,NA,39.1,2,10,4,14,H,,
3.2024,3/19/2024,NA,3024,A,G,NA,58.4,4,9,12,21,H,,
3.2024,3/19/2024,NA,3093,A,G,NA,54.1,6,11,25,36,H,,
3.2024,3/19/2024,NA,1859,A,G,NA,55.7,0,9,0,9,H,,
3.2024,3/19/2024,NA,1893,A,G,NA,57.2,1,8,6,14,H,,
3.2024,3/19/2024,NA,3022,A,G,NA,56.9,5,8,13,21,H,,
3.2024,3/19/2024,NA,1845,A,G,NA,42.9,4,8,11,19,H,,
3.2024,3/19/2024,NA,1840,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
3.2024,3/19/2024,NA,1858,A,G,NA,29.2,0,4,0,4,H,,
3.2024,3/19/2024,NA,3083,A,G,NA,41.5,0,8,0,8,H,,
3.2024,3/19/2024,NA,1814,A,G,NA,38,0,6,0,6,H,,
3.2024,3/19/2024,NA,1894,A,G,NA,49,0,7,0,7,H,,
3.2024,3/19/2024,NA,1851,A,G,NA,52.3,4,8,22,30,H,,
3.2024,3/19/2024,NA,3043,A,G,NA,51.9,0,8,0,8,H,,
3.2024,3/19/2024,NA,1860,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
3.2024,3/19/2024,NA,1864,A,G,NA,52.4,0,9,0,9,H,,
3.2024,3/19/2024,NA,3048,A,G,NA,57.1,0,10,0,10,H,,
3.2024,3/19/2024,NA,3039,A,G,NA,53,2,6,10,16,H,,
3.2024,3/19/2024,NA,2853,A,G,NA,31.6,0,5,0,5,H,,
3.2024,3/19/2024,NA,1827,A,G,NA,27.9,0,5,0,5,H,,
3.2024,3/19/2024,NA,1836,DY,G,NA,24.9,0,0,0,0,W,MSD,
3.2024,3/19/2024,NA,1886,A,G,NA,30.2,0,2,0,2,H,,
3.2024,3/19/2024,NA,2121,D,G,NA,NA,NA,NA,NA,NA,DEAD,PULLED TAG,
3.2024,3/19/2024,NA,2115,A,G,NA,37.4,0,4,0,4,H,,
3.2024,3/19/2024,NA,3067,A,G,NA,34.5,0,6,0,6,H,,
3.2024,3/19/2024,NA,2179,A,G,NA,34.6,0,6,0,6,H,,
3.2024,3/19/2024,NA,2159,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
3.2024,3/19/2024,NA,2104,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
3.2024,3/19/2024,NA,2109,A,G,NA,50.4,0,6,0,6,H,,
3.2024,3/19/2024,NA,2192,A,G,NA,30.5,0,6,0,6,H,,
3.2024,3/19/2024,NA,1833,A,G,NA,43.2,0,6,0,6,H,,
3.2024,3/19/2024,NA,1882,A,G,NA,43.1,0,6,0,6,H,,
3.2024,3/19/2024,NA,2881,A,G,NA,55.9,2,6,8,14,H,,
3.2024,3/19/2024,NA,2893,A,G,NA,38.2,1,6,3,9,H,,
3.2024,3/19/2024,NA,2134,A,G,NA,48.5,0,6,0,6,H,,
3.2024,3/19/2024,NA,2136,A,G,NA,45.6,0,2,0,2,H,,
3.2024,3/19/2024,NA,1810,A,G,NA,45.9,0,7,0,7,H,,
3.2024,3/19/2024,NA,2137,A,G,NA,60.3,1,8,6,14,H,,
3.2024,3/19/2024,NA,1806,A,G,NA,34.9,0,6,0,6,H,,
3.2024,3/19/2024,NA,1813,A,G,NA,45.8,0,10,0,10,H,,
3.2024,3/19/2024,NA,3016,A,G,NA,43,0,9,0,9,H,,
3.2024,3/19/2024,NA,1862,A,G,NA,39,0,10,0,10,H,,
3.2024,3/19/2024,NA,3082,A,G,NA,31.5,1,0,6,6,H,MSD,
3.2024,3/19/2024,NA,2126,A,G,NA,49.3,2,8,4,1,H,,
3.2024,3/19/2024,NA,1898,A,G,NA,60.3,5,12,28,40,H,,
3.2024,3/19/2024,NA,3090,A,G,NA,41.3,2,10,4,14,H,,
4.2024,4/16/2024,NA,2186,A,G,NA,42.2,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2189,A,G,NA,43.2,2,8,4,12,H,,
4.2024,4/16/2024,NA,3095,A,G,NA,31.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3059,A,G,NA,52.1,4,10,20,30,H,,
4.2024,4/16/2024,NA,2178,A,G,NA,55,3,10,21,31,H,,
4.2024,4/16/2024,NA,2146,A,G,NA,49.8,2,15,8,23,H,,
4.2024,4/16/2024,NA,2170,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2145,A,G,NA,55.5,3,11,24,35,H,,
4.2024,4/16/2024,NA,1899,A,G,NA,52.4,2,9,4,13,H,,
4.2024,4/16/2024,NA,2117,A,G,NA,40.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2154,A,G,NA,58.9,0,10,NA,10,H,,
4.2024,4/16/2024,NA,2118,A,G,NA,40.3,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2169,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2156,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2132,DY,G,NA,45.4,0,2,NA,2,W,,
4.2024,4/16/2024,NA,2128,A,G,NA,47.5,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2120,A,G,NA,48.1,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1826,A,G,NA,37,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2157,A,G,NA,41,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2144,A,G,NA,51.2,0,10,NA,10,H,,
4.2024,4/16/2024,NA,2107,A,G,NA,44,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2131,A,G,NA,40.8,0,5,NA,5,H,,
4.2024,4/16/2024,NA,3068,A,G,NA,38,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2168,A,G,NA,42.6,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2141,A,G,NA,43.9,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2180,A,G,NA,51.2,0,10,NA,10,H,,
4.2024,4/16/2024,NA,2166,A,G,NA,47,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3062,A,G,NA,35.3,0,2,NA,2,H,,
4.2024,4/16/2024,NA,3050,A,G,NA,37.2,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2835,A,G,NA,50,0,2,NA,2,H,,
4.2024,4/16/2024,NA,2200,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1900,A,G,NA,35.5,0,4,NA,4,H,,
4.2024,4/16/2024,NA,1822,D,G,NA,NA,NA,NA,NA,NA,DEAD,DOA,
4.2024,4/16/2024,NA,2147,D,G,NA,NA,NA,NA,NA,NA,DEAD,DOA,
4.2024,4/16/2024,NA,1812,A,G,NA,31,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3047,A,G,NA,49.2,4,10,14,24,H,,
4.2024,4/16/2024,NA,3038,A,G,NA,51.3,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2852,A,G,NA,51.1,2,12,4,16,H,,
4.2024,4/16/2024,NA,3044,A,G,NA,46.2,4,10,20,30,H,,
4.2024,4/16/2024,NA,3054,A,G,NA,42.2,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3057,A,G,NA,42,1,10,2,12,H,,
4.2024,4/16/2024,NA,1832,A,G,NA,43.4,4,13,17,30,H,,
4.2024,4/16/2024,NA,1819,A,G,NA,49.8,2,12,8,20,H,,
4.2024,4/16/2024,NA,1847,A,G,NA,42.7,0,2,NA,2,H,MSD,
4.2024,4/16/2024,NA,1871,A,G,NA,43.6,0,4,NA,4,H,,
4.2024,4/16/2024,NA,3089,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,3025,A,G,NA,50.6,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3053,A,G,NA,45.5,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3030,A,G,NA,41.6,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3086,A,G,NA,54.2,5,11,22,11,H,,
4.2024,4/16/2024,NA,3001,A,G,NA,51,2,8,18,26,H,,
4.2024,4/16/2024,NA,3096,A,G,NA,50.4,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3042,A,G,NA,51.1,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3076,A,G,NA,60.6,2,6,12,18,H,,
4.2024,4/16/2024,NA,3078,A,G,NA,50.7,2,8,12,20,H,,
4.2024,4/16/2024,NA,3092,A,G,NA,46.1,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3012,A,G,NA,45,2,6,8,14,H,MSD,
4.2024,4/16/2024,NA,3008,A,G,NA,45.9,2,0,11,11,H,,
4.2024,4/16/2024,NA,2862,A,G,NA,39.5,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3052,A,G,NA,32.2,0,7,NA,7,H,,
4.2024,4/16/2024,NA,3055,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,3063,A,G,NA,32.1,0,4,NA,4,H,,
4.2024,4/16/2024,NA,3065,A,G,NA,45,8,7,8,15,H,,
4.2024,4/16/2024,NA,2175,A,G,NA,47,16,10,16,26,H,,
4.2024,4/16/2024,NA,2172,A,G,NA,53,12,10,12,22,H,,
4.2024,4/16/2024,NA,1853,A,G,NA,48.5,0,10,NA,10,H,,
4.2024,4/16/2024,NA,2864,A,G,NA,51.5,10,11,10,21,H,,
4.2024,4/16/2024,NA,3007,A,G,NA,44.6,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3009,A,G,NA,41.3,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3066,A,G,NA,40.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3010,A,G,NA,38.9,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2152,A,G,NA,54.5,4,12,4,16,H,,
4.2024,4/16/2024,NA,2142,A,G,NA,48.9,0,10,NA,10,H,,
4.2024,4/16/2024,NA,2125,A,G,NA,49.7,12,10,12,22,H,,
4.2024,4/16/2024,NA,1865,A,G,NA,52.1,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3077,A,G,NA,43.6,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3056,A,G,NA,42.7,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3011,A,G,NA,41.8,2,10,2,12,H,,
4.2024,4/16/2024,NA,3023,A,G,NA,43.7,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1842,A,G,NA,45.8,0,6,NA,6,H,,
4.2024,4/16/2024,NA,1881,A,G,NA,49.1,6,8,6,14,H,,
4.2024,4/16/2024,NA,3088,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1878,A,G,NA,57.1,6,6,6,12,H,,
4.2024,4/16/2024,NA,3019,A,G,NA,47.9,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2158,A,G,NA,42.2,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2130,A,G,NA,33.8,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3070,A,G,NA,38.8,0,4,NA,4,H,MSS,
4.2024,4/16/2024,NA,3081,A,G,NA,44.3,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2116,A,G,NA,46.1,2,10,5,15,H,MSS,
4.2024,4/16/2024,NA,2199,A,G,NA,43.1,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3094,A,G,NA,56.5,2,9,15,24,H,,
4.2024,4/16/2024,NA,3040,A,G,NA,48.1,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3091,A,G,NA,54.4,1,12,4,16,H,,
4.2024,4/16/2024,NA,1892,A,G,NA,61.7,2,10,8,18,H,,
4.2024,4/16/2024,NA,2129,A,G,NA,9.2,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2162,A,G,NA,43.1,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2108,A,G,NA,42.7,0,9,NA,9,H,,
4.2024,4/16/2024,NA,2153,A,G,NA,41,0,5,NA,5,H,,
4.2024,4/16/2024,NA,2164,A,G,NA,42.9,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2177,A,G,NA,31.9,0,2,NA,2,H,,
4.2024,4/16/2024,NA,2188,A,G,NA,43.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2167,A,G,NA,51.4,0,7,NA,7,H,,
4.2024,4/16/2024,NA,1838,A,G,NA,43.4,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1816,A,G,NA,46.2,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1817,A,G,NA,47.9,0,11,NA,11,H,,
4.2024,4/16/2024,NA,1895,A,G,NA,54.7,2,8,12,20,H,,
4.2024,4/16/2024,NA,2119,A,G,NA,49.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2101,A,G,NA,50.4,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3034,A,G,NA,33.6,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2140,A,G,NA,36.5,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3031,A,G,NA,46.6,2,0,8,8,H,MSS,
4.2024,4/16/2024,NA,2135,A,G,NA,38.5,0,5,NA,5,H,,
4.2024,4/16/2024,NA,2174,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2187,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2123,A,G,NA,57.7,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2165,A,G,NA,48.3,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2149,A,G,NA,44.9,0,5,NA,5,H,,
4.2024,4/16/2024,NA,2163,A,G,NA,39.6,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1854,A,G,NA,43,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1861,A,G,NA,36.4,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3049,A,G,NA,43.9,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3051,A,G,NA,43.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1837,A,G,NA,51,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1866,A,G,NA,52,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3041,D,G,NA,NA,NA,NA,NA,NA,DEAD,Dead + Missing,
4.2024,4/16/2024,NA,1848,A,G,NA,58.2,0,15,NA,15,H,,
4.2024,4/16/2024,NA,1841,A,G,NA,44.2,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1880,A,G,NA,44.7,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1818,A,G,NA,45.8,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3015,A,G,NA,36.2,0,5,NA,5,H,,
4.2024,4/16/2024,NA,1828,A,G,NA,46,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1889,A,G,NA,45.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1807,A,G,NA,52.8,0,12,NA,12,H,,
4.2024,4/16/2024,NA,3084,A,G,NA,53.4,2,10,4,14,H,,
4.2024,4/16/2024,NA,1801,A,G,NA,36,0,7,NA,7,H,,
4.2024,4/16/2024,NA,1803,A,G,NA,34.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2181,A,G,NA,35.7,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3058,A,G,NA,52.6,0,7,NA,7,H,,
4.2024,4/16/2024,NA,1805,A,G,NA,44.8,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1843,A,G,NA,59.2,2,10,18,28,H,,
4.2024,4/16/2024,NA,3002,A,G,NA,57.1,2,10,16,26,H,,
4.2024,4/16/2024,NA,3028,A,G,NA,52.8,2,10,0,10,H,,
4.2024,4/16/2024,NA,3006,A,G,NA,43.5,2,10,4,14,H,,
4.2024,4/16/2024,NA,3060,A,G,NA,51.5,5,10,19,29,H,,
4.2024,4/16/2024,NA,3100,A,G,NA,47.9,4,12,20,32,H,,
4.2024,4/16/2024,NA,3005,A,G,NA,69.7,8,13,36,49,H,,
4.2024,4/16/2024,NA,2114,A,G,NA,54.4,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2194,A,G,NA,49.2,0,4,NA,4,H,,
4.2024,4/16/2024,NA,1831,A,G,NA,39.3,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2183,A,G,NA,33.1,0,3,NA,3,H,,
4.2024,4/16/2024,NA,2150,A,G,NA,49.8,1,8,2,10,H,,
4.2024,4/16/2024,NA,2111,A,G,NA,40.2,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2182,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2161,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,3035,A,G,NA,55.9,0,8,0,8,H,,
4.2024,4/16/2024,NA,3004,A,G,NA,55,2,9,10,19,H,,
4.2024,4/16/2024,NA,3046,A,G,NA,53,2,12,8,20,H,,
4.2024,4/16/2024,NA,3080,A,G,NA,51.9,2,10,8,18,H,,
4.2024,4/16/2024,NA,2113,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1821,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1809,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1844,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1872,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1815,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2891,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1852,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1849,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1867,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1863,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2148,A,G,NA,41.5,0,6,NA,6,H,,
4.2024,4/16/2024,NA,1824,A,G,NA,45.5,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1869,A,G,NA,41,1,6,0,6,H,,
4.2024,4/16/2024,NA,3045,A,G,NA,40,0,6,NA,6,H,,
4.2024,4/16/2024,NA,1850,A,G,NA,54,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3013,A,G,NA,36,0,5,NA,5,H,,
4.2024,4/16/2024,NA,3073,A,G,NA,50,0,6,NA,6,H,,
4.2024,4/16/2024,NA,2184,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,3069,A,G,NA,55.5,2,8,12,20,H,,
4.2024,4/16/2024,NA,2160,A,G,NA,45,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3072,A,G,NA,50.1,2,10,4,14,H,,
4.2024,4/16/2024,NA,2195,A,G,NA,38.5,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1887,A,G,NA,54,2,10,4,14,H,,
4.2024,4/16/2024,NA,1891,A,G,NA,47,3,10,12,22,H,,
4.2024,4/16/2024,NA,2850,A,G,NA,43.2,2,8,8,16,H,,
4.2024,4/16/2024,NA,1890,A,G,NA,61.5,4,9,12,21,H,,
4.2024,4/16/2024,NA,1883,DY,G,NA,NA,NA,NA,NA,NA,W,,
4.2024,4/16/2024,NA,1876,NA,G,NA,NA,NA,NA,NA,NA,NA,couldnt find ,
4.2024,4/16/2024,NA,2143,A,G,NA,25,0,3,NA,3,H,,
4.2024,4/16/2024,NA,2105,A,G,NA,26.2,0,3,NA,3,H,,
4.2024,4/16/2024,NA,2127,A,G,NA,47,2,6,7,13,H,,
4.2024,4/16/2024,NA,2133,A,G,NA,50,3,4,4,8,H,,
4.2024,4/16/2024,NA,2860,A,G,NA,44,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1834,A,G,NA,51,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1811,A,G,NA,54.8,0,12,NA,12,H,,
4.2024,4/16/2024,NA,1875,A,G,NA,52.6,3,6,20,26,H,,
4.2024,4/16/2024,NA,2857,A,G,NA,46.5,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3075,A,G,NA,43,4,10,22,32,H,,
4.2024,4/16/2024,NA,2176,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2191,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2190,A,G,NA,37,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2171,A,G,NA,52.3,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2198,A,G,NA,28.4,0,4,NA,4,H,,
4.2024,4/16/2024,NA,2197,A,G,NA,35.7,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2155,A,G,NA,52.6,2,12,7,19,H,,
4.2024,4/16/2024,NA,3021,A,G,NA,44.4,1,0,4,4,H,MSS,
4.2024,4/16/2024,NA,2896,A,G,NA,31,1,0,4,4,H,MSD 23.7 new branch,
4.2024,4/16/2024,NA,1896,A,G,NA,49.4,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1870,A,G,NA,39.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2849,A,G,NA,59.6,3,12,26,38,H,,
4.2024,4/16/2024,NA,1884,A,G,NA,60.1,0,16,NA,16,H,,
4.2024,4/16/2024,NA,1879,A,G,NA,53.2,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3029,A,G,NA,44.6,2,11,8,19,H,,
4.2024,4/16/2024,NA,3097,A,G,NA,53.1,1,10,14,24,H,MSS,
4.2024,4/16/2024,NA,2110,A,G,NA,42.2,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2196,A,G,NA,48,0,8,NA,8,H,,
4.2024,4/16/2024,NA,2122,A,G,NA,37.7,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3014,A,G,NA,44.5,0,9,NA,9,H,,
4.2024,4/16/2024,NA,1888,A,G,NA,54.4,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1839,A,G,NA,44.5,0,5,NA,5,H,,
4.2024,4/16/2024,NA,2138,A,G,NA,43.1,0,7,NA,7,H,,
4.2024,4/16/2024,NA,1897,A,G,NA,53.1,2,8,11,19,H,,
4.2024,4/16/2024,NA,1829,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,1857,A,G,NA,48.4,0,11,NA,11,H,,
4.2024,4/16/2024,NA,1846,A,G,NA,36.9,2,0,10,10,H,MSS,
4.2024,4/16/2024,NA,2122,A,G,NA,40.2,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3098,A,G,NA,46.7,2,8,14,22,H,,
4.2024,4/16/2024,NA,3033,A,G,NA,43.8,0,7,NA,7,H,,
4.2024,4/16/2024,NA,2805,A,G,NA,45.1,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3026,A,G,NA,29.6,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3099,A,G,NA,42.4,0,9,NA,9,H,,
4.2024,4/16/2024,NA,3085,A,G,NA,38.3,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3032,A,G,NA,49.4,3,8,20,28,H,,
4.2024,4/16/2024,NA,3087,A,G,NA,46.2,3,10,15,25,H,,
4.2024,4/16/2024,NA,2102,A,G,NA,31.7,1,0,4,4,H,MSS,
4.2024,4/16/2024,NA,2106,A,G,NA,29.4,0,2,NA,2,H,,
4.2024,4/16/2024,NA,3020,A,G,NA,42,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3003,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,3079,A,G,NA,31.5,0,3,NA,3,H,,
4.2024,4/16/2024,NA,3074,A,G,NA,36.1,0,5,NA,5,H,,
4.2024,4/16/2024,NA,2124,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
4.2024,4/16/2024,NA,2103,A,G,NA,35.6,0,6,NA,6,H,,
4.2024,4/16/2024,NA,3027,A,G,NA,51.5,0,7,NA,7,H,,
4.2024,4/16/2024,NA,3018,A,G,NA,50.2,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1830,A,G,NA,37.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,3017,A,G,NA,39.3,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1877,A,G,NA,39,0,6,NA,6,H,,
4.2024,4/16/2024,NA,1874,A,G,NA,38.5,0,8,NA,8,H,,
4.2024,4/16/2024,NA,1804,A,G,NA,39.9,0,10,NA,10,H,,
4.2024,4/16/2024,NA,3071,A,G,NA,43.3,1,8,6,14,H,,
4.2024,4/16/2024,NA,1835,A,G,NA,50.6,0,10,NA,10,H,,
4.2024,4/16/2024,NA,1885,A,G,NA,29.1,2,0,10,10,H,,
4.2024,4/16/2024,NA,1823,A,G,NA,51.1,4,10,34,44,H,,
4.2024,4/16/2024,NA,1825,A,G,NA,55.6,0,16,NA,16,H,,
4.2024,4/16/2024,NA,3036,A,G,NA,41.8,1,10,2,12,H,,
4.2024,4/16/2024,NA,3037,A,G,NA,38.3,3,11,10,21,H,,
4.2024,4/16/2024,NA,3024,A,G,NA,63.5,4,10,20,30,H,,
